BaseCode,SectionBreakStartKM,break_date,last_fail_if_available_otherwise_null,r_date,rul,p_key,partition_col,target
ARTC-10,288.93,2017-11-19,2014-07-23,2016-07-28,480,ARTC-10_288.93_20m_2016-07-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-07-29,479,ARTC-10_288.93_20m_2016-07-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-07-30,478,ARTC-10_288.93_20m_2016-07-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-07-31,477,ARTC-10_288.93_20m_2016-07-31,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-01,476,ARTC-10_288.93_20m_2016-08-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-02,475,ARTC-10_288.93_20m_2016-08-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-03,474,ARTC-10_288.93_20m_2016-08-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-04,473,ARTC-10_288.93_20m_2016-08-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-05,472,ARTC-10_288.93_20m_2016-08-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-06,471,ARTC-10_288.93_20m_2016-08-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-07,470,ARTC-10_288.93_20m_2016-08-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-08,469,ARTC-10_288.93_20m_2016-08-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-09,468,ARTC-10_288.93_20m_2016-08-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-10,467,ARTC-10_288.93_20m_2016-08-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-11,466,ARTC-10_288.93_20m_2016-08-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-12,465,ARTC-10_288.93_20m_2016-08-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-13,464,ARTC-10_288.93_20m_2016-08-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-14,463,ARTC-10_288.93_20m_2016-08-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-15,462,ARTC-10_288.93_20m_2016-08-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-16,461,ARTC-10_288.93_20m_2016-08-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-17,460,ARTC-10_288.93_20m_2016-08-17,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-18,459,ARTC-10_288.93_20m_2016-08-18,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-19,458,ARTC-10_288.93_20m_2016-08-19,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-20,457,ARTC-10_288.93_20m_2016-08-20,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-21,456,ARTC-10_288.93_20m_2016-08-21,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-22,455,ARTC-10_288.93_20m_2016-08-22,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-23,454,ARTC-10_288.93_20m_2016-08-23,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-24,453,ARTC-10_288.93_20m_2016-08-24,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-25,452,ARTC-10_288.93_20m_2016-08-25,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-26,451,ARTC-10_288.93_20m_2016-08-26,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-27,450,ARTC-10_288.93_20m_2016-08-27,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-28,449,ARTC-10_288.93_20m_2016-08-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-29,448,ARTC-10_288.93_20m_2016-08-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-30,447,ARTC-10_288.93_20m_2016-08-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-08-31,446,ARTC-10_288.93_20m_2016-08-31,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-01,445,ARTC-10_288.93_20m_2016-09-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-02,444,ARTC-10_288.93_20m_2016-09-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-03,443,ARTC-10_288.93_20m_2016-09-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-04,442,ARTC-10_288.93_20m_2016-09-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-05,441,ARTC-10_288.93_20m_2016-09-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-06,440,ARTC-10_288.93_20m_2016-09-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-07,439,ARTC-10_288.93_20m_2016-09-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-08,438,ARTC-10_288.93_20m_2016-09-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-09,437,ARTC-10_288.93_20m_2016-09-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-10,436,ARTC-10_288.93_20m_2016-09-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-11,435,ARTC-10_288.93_20m_2016-09-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-12,434,ARTC-10_288.93_20m_2016-09-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-13,433,ARTC-10_288.93_20m_2016-09-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-14,432,ARTC-10_288.93_20m_2016-09-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-15,431,ARTC-10_288.93_20m_2016-09-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-16,430,ARTC-10_288.93_20m_2016-09-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-17,429,ARTC-10_288.93_20m_2016-09-17,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-18,428,ARTC-10_288.93_20m_2016-09-18,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-19,427,ARTC-10_288.93_20m_2016-09-19,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-20,426,ARTC-10_288.93_20m_2016-09-20,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-21,425,ARTC-10_288.93_20m_2016-09-21,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-22,424,ARTC-10_288.93_20m_2016-09-22,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-23,423,ARTC-10_288.93_20m_2016-09-23,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-24,422,ARTC-10_288.93_20m_2016-09-24,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-25,421,ARTC-10_288.93_20m_2016-09-25,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-26,420,ARTC-10_288.93_20m_2016-09-26,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-27,419,ARTC-10_288.93_20m_2016-09-27,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-28,418,ARTC-10_288.93_20m_2016-09-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-29,417,ARTC-10_288.93_20m_2016-09-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-09-30,416,ARTC-10_288.93_20m_2016-09-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-01,415,ARTC-10_288.93_20m_2016-10-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-02,414,ARTC-10_288.93_20m_2016-10-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-03,413,ARTC-10_288.93_20m_2016-10-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-04,412,ARTC-10_288.93_20m_2016-10-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-05,411,ARTC-10_288.93_20m_2016-10-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-06,410,ARTC-10_288.93_20m_2016-10-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-07,409,ARTC-10_288.93_20m_2016-10-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-08,408,ARTC-10_288.93_20m_2016-10-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-09,407,ARTC-10_288.93_20m_2016-10-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-10,406,ARTC-10_288.93_20m_2016-10-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-11,405,ARTC-10_288.93_20m_2016-10-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-12,404,ARTC-10_288.93_20m_2016-10-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-13,403,ARTC-10_288.93_20m_2016-10-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-14,402,ARTC-10_288.93_20m_2016-10-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-15,401,ARTC-10_288.93_20m_2016-10-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-16,400,ARTC-10_288.93_20m_2016-10-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-17,399,ARTC-10_288.93_20m_2016-10-17,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-18,398,ARTC-10_288.93_20m_2016-10-18,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-19,397,ARTC-10_288.93_20m_2016-10-19,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-20,396,ARTC-10_288.93_20m_2016-10-20,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-21,395,ARTC-10_288.93_20m_2016-10-21,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-22,394,ARTC-10_288.93_20m_2016-10-22,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-23,393,ARTC-10_288.93_20m_2016-10-23,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-24,392,ARTC-10_288.93_20m_2016-10-24,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-25,391,ARTC-10_288.93_20m_2016-10-25,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-26,390,ARTC-10_288.93_20m_2016-10-26,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-27,389,ARTC-10_288.93_20m_2016-10-27,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-28,388,ARTC-10_288.93_20m_2016-10-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-29,387,ARTC-10_288.93_20m_2016-10-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-30,386,ARTC-10_288.93_20m_2016-10-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-10-31,385,ARTC-10_288.93_20m_2016-10-31,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-01,384,ARTC-10_288.93_20m_2016-11-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-02,383,ARTC-10_288.93_20m_2016-11-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-03,382,ARTC-10_288.93_20m_2016-11-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-04,381,ARTC-10_288.93_20m_2016-11-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-05,380,ARTC-10_288.93_20m_2016-11-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-06,379,ARTC-10_288.93_20m_2016-11-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-07,378,ARTC-10_288.93_20m_2016-11-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-08,377,ARTC-10_288.93_20m_2016-11-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-09,376,ARTC-10_288.93_20m_2016-11-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-10,375,ARTC-10_288.93_20m_2016-11-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-11,374,ARTC-10_288.93_20m_2016-11-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-12,373,ARTC-10_288.93_20m_2016-11-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-13,372,ARTC-10_288.93_20m_2016-11-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-14,371,ARTC-10_288.93_20m_2016-11-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-15,370,ARTC-10_288.93_20m_2016-11-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-16,369,ARTC-10_288.93_20m_2016-11-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-17,368,ARTC-10_288.93_20m_2016-11-17,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-18,367,ARTC-10_288.93_20m_2016-11-18,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-19,366,ARTC-10_288.93_20m_2016-11-19,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-20,365,ARTC-10_288.93_20m_2016-11-20,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-21,364,ARTC-10_288.93_20m_2016-11-21,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-22,363,ARTC-10_288.93_20m_2016-11-22,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-23,362,ARTC-10_288.93_20m_2016-11-23,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-24,361,ARTC-10_288.93_20m_2016-11-24,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-25,360,ARTC-10_288.93_20m_2016-11-25,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-26,359,ARTC-10_288.93_20m_2016-11-26,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-27,358,ARTC-10_288.93_20m_2016-11-27,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-28,357,ARTC-10_288.93_20m_2016-11-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-29,356,ARTC-10_288.93_20m_2016-11-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-11-30,355,ARTC-10_288.93_20m_2016-11-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-01,354,ARTC-10_288.93_20m_2016-12-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-02,353,ARTC-10_288.93_20m_2016-12-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-03,352,ARTC-10_288.93_20m_2016-12-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-04,351,ARTC-10_288.93_20m_2016-12-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-05,350,ARTC-10_288.93_20m_2016-12-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-06,349,ARTC-10_288.93_20m_2016-12-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-07,348,ARTC-10_288.93_20m_2016-12-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-08,347,ARTC-10_288.93_20m_2016-12-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-09,346,ARTC-10_288.93_20m_2016-12-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-10,345,ARTC-10_288.93_20m_2016-12-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-11,344,ARTC-10_288.93_20m_2016-12-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-12,343,ARTC-10_288.93_20m_2016-12-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-13,342,ARTC-10_288.93_20m_2016-12-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-14,341,ARTC-10_288.93_20m_2016-12-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-15,340,ARTC-10_288.93_20m_2016-12-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-16,339,ARTC-10_288.93_20m_2016-12-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-17,338,ARTC-10_288.93_20m_2016-12-17,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-18,337,ARTC-10_288.93_20m_2016-12-18,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-19,336,ARTC-10_288.93_20m_2016-12-19,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-20,335,ARTC-10_288.93_20m_2016-12-20,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-21,334,ARTC-10_288.93_20m_2016-12-21,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-22,333,ARTC-10_288.93_20m_2016-12-22,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-23,332,ARTC-10_288.93_20m_2016-12-23,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-24,331,ARTC-10_288.93_20m_2016-12-24,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-25,330,ARTC-10_288.93_20m_2016-12-25,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-26,329,ARTC-10_288.93_20m_2016-12-26,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-27,328,ARTC-10_288.93_20m_2016-12-27,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-28,327,ARTC-10_288.93_20m_2016-12-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-29,326,ARTC-10_288.93_20m_2016-12-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-30,325,ARTC-10_288.93_20m_2016-12-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2016-12-31,324,ARTC-10_288.93_20m_2016-12-31,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-01,323,ARTC-10_288.93_20m_2017-01-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-02,322,ARTC-10_288.93_20m_2017-01-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-03,321,ARTC-10_288.93_20m_2017-01-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-04,320,ARTC-10_288.93_20m_2017-01-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-05,319,ARTC-10_288.93_20m_2017-01-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-06,318,ARTC-10_288.93_20m_2017-01-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-07,317,ARTC-10_288.93_20m_2017-01-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-08,316,ARTC-10_288.93_20m_2017-01-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-09,315,ARTC-10_288.93_20m_2017-01-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-10,314,ARTC-10_288.93_20m_2017-01-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-11,313,ARTC-10_288.93_20m_2017-01-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-12,312,ARTC-10_288.93_20m_2017-01-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-13,311,ARTC-10_288.93_20m_2017-01-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-14,310,ARTC-10_288.93_20m_2017-01-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-15,309,ARTC-10_288.93_20m_2017-01-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-16,308,ARTC-10_288.93_20m_2017-01-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-17,307,ARTC-10_288.93_20m_2017-01-17,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-18,306,ARTC-10_288.93_20m_2017-01-18,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-19,305,ARTC-10_288.93_20m_2017-01-19,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-20,304,ARTC-10_288.93_20m_2017-01-20,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-21,303,ARTC-10_288.93_20m_2017-01-21,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-22,302,ARTC-10_288.93_20m_2017-01-22,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-23,301,ARTC-10_288.93_20m_2017-01-23,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-24,300,ARTC-10_288.93_20m_2017-01-24,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-25,299,ARTC-10_288.93_20m_2017-01-25,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-26,298,ARTC-10_288.93_20m_2017-01-26,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-27,297,ARTC-10_288.93_20m_2017-01-27,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-28,296,ARTC-10_288.93_20m_2017-01-28,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-29,295,ARTC-10_288.93_20m_2017-01-29,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-30,294,ARTC-10_288.93_20m_2017-01-30,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-01-31,293,ARTC-10_288.93_20m_2017-01-31,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-01,292,ARTC-10_288.93_20m_2017-02-01,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-02,291,ARTC-10_288.93_20m_2017-02-02,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-03,290,ARTC-10_288.93_20m_2017-02-03,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-04,289,ARTC-10_288.93_20m_2017-02-04,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-05,288,ARTC-10_288.93_20m_2017-02-05,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-06,287,ARTC-10_288.93_20m_2017-02-06,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-07,286,ARTC-10_288.93_20m_2017-02-07,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-08,285,ARTC-10_288.93_20m_2017-02-08,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-09,284,ARTC-10_288.93_20m_2017-02-09,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-10,283,ARTC-10_288.93_20m_2017-02-10,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-11,282,ARTC-10_288.93_20m_2017-02-11,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-12,281,ARTC-10_288.93_20m_2017-02-12,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-13,280,ARTC-10_288.93_20m_2017-02-13,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-14,279,ARTC-10_288.93_20m_2017-02-14,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-15,278,ARTC-10_288.93_20m_2017-02-15,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-16,277,ARTC-10_288.93_20m_2017-02-16,ARTC-10_288.93,0
ARTC-10,288.93,2017-11-19,2014-07-23,2017-02-17,276,ARTC-10_288.93_20m_2017-02-17,ARTC-10_288.93,0
