BaseCode,SectionBreakStartKM,SectionBreakFinishKM,KMLocation,Twist14m,BounceFrt,BounceRr,BodyRockFrt,BodyRockRr,LP1,LP2,LP3,LP4,Speed,BrakeCylinder,IntrainForce,Acc1,Acc2,Acc3,Acc4,Twist2m,Acc1_RMS,Acc2_RMS,Acc3_RMS,Acc4_RMS,Rail_Pro_L,Rail_Pro_R,SND,VACC,VACC_L,VACC_R,Curvature,Track_Offset,ICWVehicle,FileLoadStatus,RecordingDateTime,RecordingDate,SND_L,SND_R
ARTC-12,194.34,194.36,194.3599,null,0.141164874,null,0.89523838,null,0.588784064,null,0.140122899,-0.306454316,18.844,-24.8527331,-43.9605071,0.236176816,0.184831168,0.217299752,null,null,0.00223375334,0.0123301072,0.0149254369,null,null,null,0.588784064,0.236176816,0.217299752,0.236176816,null,0.846604979,ARTC05,Loaded,2023-09-17T05:47:00Z,2023-09-17,0.140122899,0.588784064
ARTC-12,194.34,194.36,194.3599,4.93395389,-0.375587475,0.000041738236,1.20780852,-0.380398075,0.228316786,-0.190157299,0.190240776,-0.979491735,38.443,-0.94016688,0.296755905,0.467437693,null,null,0.517958377,1.20236681,0.115851028,null,null,0.200713341,11.5783276,12.2987951,0.979491735,0.517958377,0.517958377,0.467437693,-0.000167960213,-0.0614167439,ARTC04,Loaded,2023-09-17T14:40:00Z,2023-09-17,0.190240776,0.228316786
ARTC-12,194.34,194.36,194.3589,3.46115005,-0.301883814,-0.131417495,1.27709017,-0.391354343,0.336661273,-0.327094666,0.064259677,-0.940428901,35.928,0.429919372,-2.37014768,0.255843518,null,null,0.314135495,0.784017162,0.0207642466,null,null,0.0467218812,8.65178905,14.2637594,0.940428901,0.314135495,0.314135495,0.255843518,-0.000125087782,0.425081777,ARTC04,Loaded,2023-09-17T01:23:00Z,2023-09-17,0.064259677,0.336661273
ARTC-12,194.34,194.36,194.36,2.86954593,-0.0409832115,null,0.173301923,null,0.0456677502,null,0.398406399,-0.127634173,41.148,6.95425968,-4.73919589,0.282211964,0.301288978,0.298200954,0.256798619,-0.497990076,-0.00572382226,-0.0474506798,-0.0344891481,-0.0432619846,14.8599309,13.9930529,0.398406399,0.301288978,0.301288978,0.298200954,-0.000189957004,0.353674439,ARTC02,Loaded,2024-02-16T06:52:00Z,2024-02-16,0.398406399,0.0456677502
ARTC-12,194.34,194.36,194.36,3.95758403,-0.142431373,null,0.658529015,null,0.186833135,null,-0.0497226183,-0.47169588,39.029,-24.8138388,0.441400559,0.363036455,0.251392266,0.298171424,null,0.386618419,-0.0364397763,-0.030325503,-0.01824862,null,14.7650277,14.9087772,0.47169588,0.363036455,0.298171424,0.363036455,-0.000208526548,-0.425349328,ARTC05,Loaded,2024-02-16T02:33:00Z,2024-02-16,-0.0497226183,0.186833135
ARTC-12,194.34,194.36,194.359,3.53599089,-0.0409832115,null,0.173301923,null,0.0456677502,null,0.398406399,-0.127634173,41.145,6.94798623,-4.73919589,0.282211964,0.269394187,0.275834704,0.256798619,-0.346436211,-0.00572382226,-0.035852868,-0.0238993039,-0.0432619846,14.8599309,13.9930529,0.398406399,0.282211964,0.282211964,0.275834704,-0.00006817987,0.352507131,ARTC02,Loaded,2024-02-16T06:52:00Z,2024-02-16,0.398406399,0.0456677502
ARTC-12,194.34,194.36,194.359,2.93543976,-0.146019348,null,0.793532326,null,0.250746815,null,-0.0416121764,-0.542785511,39.021,-24.8138388,0.441400587,0.288884412,0.251392266,0.298171424,null,0.355764303,-0.0358304395,-0.030325503,-0.01824862,null,14.7650277,14.9087772,0.542785511,0.298171424,0.298171424,0.288884412,-0.000477872355,-0.330868263,ARTC05,Loaded,2024-02-16T02:33:00Z,2024-02-16,-0.0416121764,0.250746815
ARTC-12,194.36,194.38,194.38,-0.371798234,-0.692701763,-0.586201129,-2.36108717,-2.13154252,-1.87324535,-1.65197239,0.47957013,0.48784182,47.19,0.483961694,5.21773414,0.29668911,0.37497148,0.991350661,0.946654387,0.083766404,0.000975770209,0.00635278225,0.0134543814,0.00701007316,-1.31181241,-2.01563064,1.87324535,0.991350661,0.991350661,0.37497148,0.000270255747,0.43384855,ARTC05,Loaded,2019-11-14T08:29:00Z,2019-11-14,0.48784182,-1.65197239
ARTC-12,194.36,194.38,194.379,-0.489744566,-0.510733403,-0.483224031,-2.59757487,-2.18946115,-1.80952084,-1.57795461,0.611506546,0.788054033,47.192,0.476246256,4.82455976,0.292200963,0.365399456,0.923158031,0.881078417,-0.0533242146,0.137225258,0.0259812049,0.000610368665,0.0115195774,-0.574755853,-2.81895487,1.80952084,0.923158031,0.923158031,0.365399456,0.00026212176,0.43577818,ARTC05,Loaded,2019-11-14T08:29:00Z,2019-11-14,0.788054033,-1.57795461
ARTC-12,194.36,194.38,194.378,-0.315925634,-0.229856793,-0.579800873,-1.07923418,-1.2788555,-0.769473883,-1.21922863,0.0596268786,0.309760297,47.193,0.482040198,5.02020633,0.373775425,0.365399456,0.923158031,0.42204618,-0.734477699,0.0336007733,0.0259812049,0.000610368665,0.0111740969,-0.496542204,-2.90333916,1.21922863,0.923158031,0.923158031,0.373775425,0.000155229932,0.43770781,ARTC05,Loaded,2019-11-14T08:29:00Z,2019-11-14,0.309760297,-0.769473883
ARTC-12,194.36,194.38,194.377,-0.326975268,1.34408237,-0.168966729,3.01747888,0.54556801,2.85282181,0.103817275,-0.441750734,-0.164657071,47.195,0.478601396,6.3953897,0.589797685,0.309729049,0.377616469,0.263585575,-0.87704441,0.0336007733,0.0614860685,0.0456205137,0.0111740969,0.0990923475,-1.88538613,2.85282181,0.589797685,0.377616469,0.589797685,0.000161911717,0.43963744,ARTC05,Loaded,2019-11-14T08:29:00Z,2019-11-14,-0.164657071,2.85282181
ARTC-12,194.36,194.38,194.3799,null,0.0555094701,0.0626036251,0.0658732536,-0.12520725,0.0884460969,0,0.12520725,0.0225728433,17.558,-24.9844223,-19.063712,null,null,0.165787784,0.120113669,null,null,null,0.00448078391,0.00942163833,null,null,0.12520725,0.165787784,null,0.165787784,null,0.0546688833,ARTC01,Loaded,2019-12-05T08:55:00Z,2019-12-05,0.12520725,0.0884460969
ARTC-12,194.36,194.38,194.3789,null,-0.0230154269,-0.000402069683,-0.020109756,0.000804139367,-0.0330703049,0,-0.000804139367,-0.0129605489,17.543,-24.9766656,-19.6665543,null,null,0.152170237,0.0757170981,null,null,null,0.00248963762,0.00350717367,null,null,0.0330703049,0.152170237,null,0.152170237,null,0.053402165,ARTC01,Loaded,2019-12-05T08:55:00Z,2019-12-05,-0.000804139367,0
ARTC-12,194.36,194.38,194.3779,null,-0.00771474707,-0.0380622154,-0.0481980344,0.0761244307,-0.0318137643,0,-0.0761244307,0.0163842701,17.529,-24.9843964,-19.0637169,null,null,0.141276976,0.0990840887,null,null,null,0.00262593904,0.00806558742,null,null,0.0761244307,0.141276976,null,0.141276976,null,0.0521354467,ARTC01,Loaded,2019-12-05T08:55:00Z,2019-12-05,0.0163842701,0
ARTC-12,194.36,194.38,194.3769,null,0.0849341115,-0.0620755414,0.210259955,0.124151083,0.190064089,0,-0.124151083,-0.0201958658,17.514,-24.9766643,-19.0637153,null,null,0.101595501,0.106873273,null,null,null,0.0007572413,0.00737013543,null,null,0.190064089,0.106873273,null,0.106873273,null,0.0508687284,ARTC01,Loaded,2019-12-05T08:55:00Z,2019-12-05,-0.0201958658,0.190064089
ARTC-12,194.36,194.38,194.38,-1.29143465,0.0306775158,null,-0.0858447957,null,-0.012244882,null,0.133697022,0.0735999136,37.91,0.0612040267,-25.6186154,0.169227207,0.557048264,0.109559148,0.135878338,-1.27565862,0.031457661,0.0276268616,0.065609951,0.0682971509,-0.941453818,2.58153297,0.133697022,0.557048264,0.557048264,0.135878338,-0.00024996957,1.40270965,ARTC02,Loaded,2020-07-02T12:20:00Z,2020-07-02,0.133697022,-0.012244882
ARTC-12,194.36,194.38,194.3799,-3.5054326,-0.146808789,-0.013992141,0.112859239,-0.904638032,-0.0903791698,-0.466311157,0.438326875,-0.203238409,40.229,-0.205829864,-39.0777674,0.242618007,0.0938398585,0.459854867,0.240463631,-1.60988631,0.0933144783,0.122736507,0.0906462854,0.0707428677,-0.329343055,2.72885723,0.466311157,0.459854867,0.459854867,0.242618007,0.000234610124,1.81763342,ARTC05,Loaded,2020-07-02T11:46:00Z,2020-07-02,0.438326875,-0.0903791698
ARTC-12,194.36,194.38,194.3795,-2.2810677,-0.12279435,0.043048217,0.106555485,-0.45424563,-0.0695166077,-0.184074598,0.270171032,-0.176072093,40.332,0.794474725,-47.2719182,0.351852122,0.301507885,0.668485681,0.386481916,-1.43825527,0.0488709664,0.0591508521,0.0954962937,0.0522016025,-0.770372812,1.33394866,0.270171032,0.668485681,0.668485681,0.351852122,0.000084564895,1.74226141,ARTC05,Loaded,2020-07-02T01:25:00Z,2020-07-02,0.270171032,-0.0695166077
ARTC-12,194.36,194.38,194.3794,-1.25811494,0.00502983874,0.0339791175,-0.0798385147,-0.0897513889,-0.0348894186,-0.010896577,0.0788548119,0.0449490961,22.717,-25.0233567,1.65315609,null,null,null,0.0695986637,-1.06314761,null,null,null,0.0231011804,null,3.41529263,0.0788548119,0.0695986637,null,0.0695986637,-0.000155208115,-0.230508549,ARTC01,Loaded,2020-07-02T18:00:00Z,2020-07-02,0.0788548119,-0.010896577
ARTC-12,194.36,194.38,194.38,-1.35633429,-0.0541020322,-0.00316289625,0.178432785,0.0264846405,0.0351143602,0.010079424,-0.0164052165,-0.143318425,23.241,0.254893595,0.165377593,0.271954411,0.40407616,0.451260506,0.220485267,-0.74222905,-0.0670108899,-0.0543044686,-0.0396669824,-0.042200589,2.97774326,4.69699375,0.143318425,0.451260506,0.451260506,0.40407616,-0.000257841006,0.411881058,ARTC05,Loaded,2020-11-24T09:45:00Z,2020-11-24,-0.0164052165,0.0351143602
ARTC-12,194.36,194.38,194.38,-0.841634142,-0.0304885865,0.0286920007,-0.142681671,-0.0468710548,-0.101829422,0.00525647328,0.0521275281,0.0408522491,29.613,-25.0384438,-0.408547726,null,null,null,0.292356462,-0.824166568,null,null,null,-0.0058669355,null,3.31050153,0.101829422,0.292356462,null,0.292356462,-0.000263031437,1.17553074,ARTC01,Loaded,2020-11-24T17:16:00Z,2020-11-24,0.0521275281,0.00525647328
ARTC-12,194.36,194.38,194.3799,null,-0.0509855356,null,0.0768397738,null,-0.0125656486,null,-0.0633302599,-0.0894054225,34.149,6.4607814,-22.1023547,0.0540494877,0.653898261,0.260397576,0.237520514,null,-0.00627922194,-0.105263025,-0.0282466909,-0.034677434,null,null,0.0894054225,0.653898261,0.653898261,0.260397576,null,1.3856059,ARTC02,Loaded,2020-11-24T21:29:00Z,2020-11-24,-0.0633302599,-0.0125656486
ARTC-12,194.36,194.38,194.3799,-1.1454433,-0.00379948616,0.0958827153,0.0973925847,-0.0351640575,0.0448968062,0.0783006865,0.113464744,-0.0524957785,22.715,0.248386967,0.837584792,0.313071533,0.350601304,null,0.402558445,-0.648105333,0.0387936111,0.0573348961,null,0.0508478278,4.34423659,4.31533748,0.113464744,0.402558445,0.402558445,0.350601304,-0.000196835178,-1.1151395,ARTC04,Loaded,2020-11-24T20:35:00Z,2020-11-24,0.113464744,0.0783006865
ARTC-12,194.36,194.38,194.38,-1.56343006,0.0105287218,0.152885299,0.202406698,0.0742192208,0.111732071,0.18999491,0.115775689,-0.0906746272,22.917,0.473567454,-2.10425786,0.267674456,0.191198544,null,0.410836794,-0.819076604,0.0358540374,0.0922415213,null,0.0747304014,3.77112864,2.26259771,0.18999491,0.410836794,0.410836794,0.267674456,-0.000123103802,-0.110684049,ARTC04,Loaded,2021-03-06T11:25:00Z,2021-03-06,0.115775689,0.18999491
ARTC-12,194.36,194.38,194.38,-2.39573774,0.0648706993,0.0150560064,-0.211906304,-0.110890963,-0.0410824527,-0.0403894752,0.070501488,0.170823851,34.774,0.826117717,-3.14856527,0.26092523,0.280460251,null,0.674513493,-1.25960401,0.0175948134,0.0428875195,null,0.0520340101,3.35383155,2.72026757,0.170823851,0.674513493,0.674513493,0.280460251,-0.000216299971,0.123686274,ARTC04,Loaded,2021-03-06T01:03:00Z,2021-03-06,0.170823851,-0.0403894752
ARTC-12,194.36,194.38,194.3794,-0.927065536,0.0676961453,0.120996925,0.270435877,0.301340172,0.202914084,0.271667011,-0.0296731609,-0.0675217933,20.803,1.17252743,-7.8748272,0.165804257,0.530834314,null,0.261388724,-0.319760967,0.00920712668,0.0140085218,null,0.0281541909,3.65835333,2.24272374,0.271667011,0.530834314,0.261388724,0.530834314,-0.00014318193,-0.149014246,ARTC04,Loaded,2021-03-06T23:38:00Z,2021-03-06,-0.0296731609,0.271667011
ARTC-12,194.36,194.38,194.379,-0.516014137,0.0681573468,0.197313754,0.275920095,0.220070066,0.206117394,0.307348788,0.0872787213,-0.0698027004,22.912,0.468841279,-2.10425873,0.197503692,0.317557086,null,0.19198235,-0.205236766,0.0344107183,0.0873479951,null,0.0825451441,3.19650681,1.86075728,0.307348788,0.317557086,0.19198235,0.317557086,-0.000274556685,-0.0835312223,ARTC04,Loaded,2021-03-06T11:25:00Z,2021-03-06,0.0872787213,0.307348788
ARTC-12,194.38,194.4,194.4,1.31468605,null,-0.0279098963,null,-0.171351414,0.0985430269,-0.113585603,0.0577658106,null,47.052,-0.488671834,-81.8196638,0.228906584,1.03959104,0.677607533,0.173406689,-0.520181279,0.028774354,0.0773217279,0.06405735,0.0567077241,-3.34482903,0.769007003,0.113585603,1.03959104,0.677607533,1.03959104,-0.000063345553,-0.0573390396,ARTC04,Loaded,2019-01-22T16:35:00Z,2019-01-22,0.0577658106,0.0985430269
ARTC-12,194.38,194.4,194.3995,-1.13000846,null,0.0315609435,null,-0.0698084976,0.128483168,-0.0033433053,0.0664651923,null,25.098,6.17709763,-52.5271537,0.0967719054,0.174604471,0.109398484,0.0936457583,-2.44834745,0.00392344721,0.0221268038,0.0102375202,0.00754870758,-3.65055294,1.17932923,0.128483168,0.174604471,0.109398484,0.174604471,-0.000192205955,0.378675846,ARTC04,Loaded,2019-01-22T04:33:00Z,2019-01-22,0.0664651923,0.128483168
ARTC-12,194.38,194.4,194.399,-0.00232794805,null,-0.0279098963,null,-0.171351414,0.0985430269,-0.113585603,0.0577658106,null,47.045,-0.491781748,-81.8196638,0.163412202,1.47076562,0.637807162,0.105011314,-1.88163154,0.0139318396,0.0290402464,0.0256527016,0.0469279783,-4.64871338,1.34381264,0.113585603,1.47076562,0.637807162,1.47076562,-0.000061245962,0.00173566509,ARTC04,Loaded,2019-01-22T16:35:00Z,2019-01-22,0.0577658106,0.0985430269
ARTC-12,194.38,194.4,194.3985,-4.53825114,null,0.0649545756,null,-0.0547620678,0.0559537681,0.0375735417,0.0923356095,null,25.073,6.09682948,-52.1335695,0.0967716243,0.990953941,0.45657009,0.0795759545,-1.581404,0.00163600106,0.000199160145,0.002311076,0.0128520279,-4.52089066,2.62919735,0.0923356095,0.990953941,0.45657009,0.990953941,-0.000112273444,0.375602728,ARTC04,Loaded,2019-01-22T04:33:00Z,2019-01-22,0.0923356095,0.0559537681
ARTC-12,194.38,194.4,194.4,-0.676077016,null,0.0496707983,null,-0.198359138,0.290147513,-0.0495087707,0.148850367,null,24.977,0.291960543,-21.1473947,0.116865336,0.157667518,0.155272647,0.0598436001,-1.12327516,0.0206034195,0.0700560488,0.0783617136,0.0517449972,-0.948748605,1.96120313,0.290147513,0.157667518,0.155272647,0.157667518,-0.00018860275,0.469142341,ARTC04,Loaded,2019-04-26T09:38:00Z,2019-04-26,0.148850367,0.290147513
ARTC-12,194.38,194.4,194.399,-3.38603368,null,0.0845033098,null,-0.248355298,0.309358197,-0.0396743389,0.208680959,null,24.993,0.296538194,-20.9466355,0.0856797002,0.0859342968,0.084845146,0.0295553618,-1.62809125,0.0210244368,0.067424206,0.0762323391,0.0495453181,-3.26753627,0.369602205,0.309358197,0.0859342968,0.084845146,0.0859342968,-0.000207233078,0.469427902,ARTC04,Loaded,2019-04-26T09:38:00Z,2019-04-26,0.208680959,0.309358197
ARTC-12,194.38,194.4,194.398,-6.11188522,null,0.213207261,null,-0.522464506,0.232102902,-0.0480249917,0.474439514,null,25.01,0.289654288,-20.7496642,0.0422109611,0.0387323452,0.0140639265,0.0150947314,-1.25240519,0.0178130281,0.0672062908,0.0723617921,0.0508478865,-3.60431961,0.236697249,0.474439514,0.0422109611,0.0150947314,0.0422109611,-0.000053265689,0.469713462,ARTC04,Loaded,2019-04-26T09:38:00Z,2019-04-26,0.474439514,0.232102902
ARTC-12,194.38,194.4,194.397,-7.86174049,null,0.214064774,null,-0.646472032,0.318061523,-0.109171242,0.53730079,null,25.027,0.281693242,-20.9466354,0.0509818532,0.056112631,0.0226457544,0.0289682346,-0.611779391,0.0181476186,0.0653242746,0.069819237,0.0444543968,-3.02273583,1.20866531,0.53730079,0.056112631,0.0289682346,0.056112631,0.000113840284,0.469999023,ARTC04,Loaded,2019-04-26T09:38:00Z,2019-04-26,0.53730079,0.318061523
ARTC-12,194.38,194.4,194.4,2.06037248,-0.0419676915,0.0853038806,-0.0207671122,-0.170607758,-0.0523512476,1.409e-9,0.17060776,-0.0315841354,43.71,-25.0140953,-0.0597959081,null,null,0.217197905,0.22979008,-0.535241362,null,null,0.00781468742,0.00117783984,null,3.6251306,0.17060776,0.22979008,null,0.22979008,0.000109188857,-0.339000271,ARTC01,Loaded,2019-09-02T01:52:00Z,2019-09-02,0.17060776,1.409e-9
ARTC-12,194.38,194.4,194.4,0.193652881,0.0147050544,-0.18553928,0.148730999,0.143334545,0.0890705541,-0.113872007,-0.257206552,-0.0596604453,40.386,6.5618224,3.41715752,0.148955053,0.326617907,0.762743025,0.152195012,-1.50117655,0.0197397674,0.0148464051,0.0183100852,0.0115727014,1.61277,1.0043165,0.257206552,0.762743025,0.762743025,0.326617907,-0.000075697015,-0.23399541,ARTC05,Loaded,2019-09-02T04:18:00Z,2019-09-02,-0.0596604453,0.0890705541
ARTC-12,194.38,194.4,194.3999,0.642778769,-0.15828183,-0.165744267,0.415348185,0.251201544,0.0493922631,-0.0401434952,-0.291345039,-0.365955922,36.557,-0.224308197,-11.1911643,0.061270867,0.0958200376,1.1174811,0.0491988696,-1.55957755,0.0410577555,0.146001835,0.122588027,0.0794534531,1.54150938,1.7796869,0.365955922,1.1174811,1.1174811,0.0958200376,-0.000078872929,-0.273607585,ARTC04,Loaded,2019-09-02T11:35:00Z,2019-09-02,-0.291345039,0.0493922631
ARTC-12,194.38,194.4,194.399,0.452210653,-0.0310487797,0.0831615891,-0.143031534,-0.166323175,-0.102564547,1.409e-9,0.166323177,0.0404669875,43.71,-25.0157155,0.24351086,null,null,0.117934066,0.20350068,-1.5810142,null,null,0.0095350594,0.0114145263,null,2.01291477,0.166323177,0.20350068,null,0.20350068,-0.000004069525,-0.338750452,ARTC01,Loaded,2019-09-02T01:52:00Z,2019-09-02,0.166323177,1.409e-9
ARTC-12,194.38,194.4,194.3999,0.394552923,-0.0271941004,0.0650521424,0.211527661,0.220705752,0.0785697299,0.175405018,-0.0453007335,-0.132957931,26.55,0.0413879571,-0.330049609,0.189866286,0.158018962,0.137584353,0.0879462781,-0.147872909,-0.000430345781,-0.0378075817,-0.0191985073,-0.0288699573,7.43269575,3.03944512,0.175405018,0.189866286,0.189866286,0.137584353,0.000155389232,0.0677433486,ARTC02,Loaded,2022-03-11T00:10:00Z,2022-03-11,-0.0453007335,0.175405018
ARTC-12,194.38,194.4,194.3996,-0.238288038,-0.218675096,-0.0305648088,0.108664631,0.956379986,-0.16434278,0.447625184,-0.508754802,-0.273007412,37.988,-24.8216177,4.62181146,0.105961977,0.126654603,0.0892295063,null,-0.178791543,-0.0258274713,-0.00865494643,0.0208226316,null,1.0499449,0.3897528,0.508754802,0.126654603,0.0892295063,0.126654603,0.000114128619,0.00399893479,ARTC05,Loaded,2022-03-11T05:30:00Z,2022-03-11,-0.273007412,0.447625184
ARTC-12,194.38,194.4,194.3994,-0.0257784507,0.0883164004,-0.0717546443,-0.268961505,0.147498919,-0.0461643521,0.00199481509,-0.145504104,0.222797153,22.83,0.398781968,-31.426237,0.0930899805,null,null,0.124131625,-0.219288233,0.0469211258,null,null,0.0947030504,2.82904068,3.18481849,0.222797153,0.124131625,0.124131625,0.0930899805,-0.000088322966,0.118014087,ARTC04,Loaded,2022-03-11T18:54:00Z,2022-03-11,0.222797153,0.00199481509
ARTC-12,194.38,194.4,194.3989,0.556917732,-0.0140429733,-0.466440976,-0.0144809563,-1.09376148,-0.0212834515,-1.01332171,0.0804397633,-0.00680249516,26.553,0.0299103608,-0.633482779,0.16420817,0.141095162,0.120083784,0.114397766,-0.104096134,0.00185942648,-0.0302270052,-0.0209122902,-0.0230228913,3.70667361,3.23285077,1.01332171,0.16420817,0.16420817,0.120083784,0.000289426198,0.0660099447,ARTC02,Loaded,2022-03-11T00:10:00Z,2022-03-11,0.0804397633,-0.0212834515
ARTC-12,194.38,194.4,194.3999,-2.98404794,null,-0.106520096,null,0.656637437,-0.0105481275,0.221798623,-0.434838814,null,29.91,-24.8293965,-30.1069106,0.16717829,0.0679082037,0.197548293,0.0897940968,-0.293689694,-0.0667838221,-0.0459257052,-0.0334555021,-0.0591786722,5.03191272,-2.08011518,0.434838814,0.197548293,0.197548293,0.16717829,-0.000053813921,0.0593533505,ARTC05,Loaded,2022-04-22T12:06:00Z,2022-04-22,-0.434838814,0.221798623
ARTC-12,194.38,194.4,194.3989,-2.27350745,null,-0.0586033919,null,0.511863989,-0.188169033,0.197328603,-0.314535386,null,29.85,-24.8293965,-30.3017728,0.108447124,0.0460291849,0.174104232,0.130971505,-0.647820702,-0.0745868055,-0.0442115056,-0.0110123413,-0.0496662611,2.526108,-2.26337411,0.314535386,0.174104232,0.174104232,0.108447124,-0.000059282769,0.0595886683,ARTC05,Loaded,2022-04-22T12:06:00Z,2022-04-22,-0.314535386,0.197328603
ARTC-12,194.38,194.4,194.3979,-1.60369848,null,-0.16545597,null,0.324249385,-0.466126431,-0.00333127717,-0.327580663,null,29.79,-24.8293965,-29.9120488,0.0969316538,0.0600932405,0.0885220442,0.167858031,-0.350022225,-0.0707638894,-0.0427289036,-0.0416805814,-0.0560759346,0.541120214,-3.04807956,0.466126431,0.167858031,0.167858031,0.0969316538,0.000498728405,0.0598239861,ARTC05,Loaded,2022-04-22T12:06:00Z,2022-04-22,-0.327580663,-0.00333127717
ARTC-12,194.38,194.4,194.3969,-1.099187,null,-0.060170663,null,0.225115302,-0.377793078,0.052386988,-0.172728314,null,29.73,-24.8293965,-31.2760863,0.0930293491,0.0600932405,0.0885220442,0.0294877204,-0.347322111,-0.0748569035,-0.0427289036,-0.0416805814,-0.0608708556,0.541120214,-3.04807956,0.377793078,0.0930293491,0.0885220442,0.0930293491,0.000456866048,0.0600593039,ARTC05,Loaded,2022-04-22T12:06:00Z,2022-04-22,-0.172728314,0.052386988
ARTC-12,194.4,194.42,194.42,8.04318664,0.0602863468,-0.0674479917,-0.187224236,-0.060786403,-0.0333257713,-0.0978411932,-0.0370547902,0.153898465,21.575,1.40076884,4.87229932,0.30972661,0.296023587,0.793504763,0.563698036,0.413257472,0.015306197,0.0341834613,0.0437314759,0.0291016513,-10.3317485,-2.63179561,0.153898465,0.793504763,0.793504763,0.30972661,0.000273426902,0.554838534,ARTC04,Loaded,2019-07-11T04:11:00Z,2019-07-11,0.153898465,-0.0333257713
ARTC-12,194.4,194.42,194.42,7.80959739,-0.0917369676,-0.101031105,-0.583751518,0.00621394691,-0.383612727,-0.097924132,-0.104138079,0.200138792,28.113,-0.0344961016,6.61486875,0.597327387,0.732098527,2.09804751,1.00341551,0.39545449,0.00419108572,0.00497908837,0.0136926313,0.0252070676,-8.88606302,-5.4678535,0.383612727,2.09804751,2.09804751,0.732098527,0.00004485577,0.746141548,ARTC04,Loaded,2019-07-11T17:06:00Z,2019-07-11,0.200138792,-0.097924132
ARTC-12,194.4,194.42,194.4199,6.7805318,0.0346795887,0.512934619,-0.0778836794,-1.60229306,-0.00426225105,-0.288211912,1.31408115,0.0736214284,40.644,-0.154727169,-30.5705189,0.636164955,0.796994546,1.93579287,3.10994318,0.550745538,0.0447271647,0.0834271554,0.0649396466,0.117464431,-8.79608619,-4.13830846,1.31408115,3.10994318,3.10994318,0.796994546,0.000008574508,0.581676725,ARTC05,Loaded,2019-07-11T15:49:00Z,2019-07-11,1.31408115,-0.00426225105
ARTC-12,194.4,194.42,194.4199,8.90875174,0.0552248157,null,-0.150642846,null,-0.0200966074,null,0.0160563428,0.130546239,39.167,0.493558177,null,2.46908255,1.53106614,0.528893866,0.616121768,0.539420016,0.137410294,0.916857802,0.186130856,0.0286264408,-6.6099337,-4.03578599,0.130546239,2.46908255,2.46908255,0.616121768,-0.000046082019,0.0970369957,ARTC02,Loaded,2019-07-11T03:01:00Z,2019-07-11,0.130546239,-0.0200966074
ARTC-12,194.4,194.42,194.4194,-5.42919557,-0.0269338534,0.153317609,-1.08874076,-1.45333815,-0.571304232,-0.573351467,0.879986686,0.517436525,48.763,9.4843682,-24.4060175,0.835719368,0.494732884,0.285467079,0.272266673,-0.774063219,0.00875323332,0.00475912248,-0.0244758061,0.00430955477,-11.5909094,-1.20156682,0.879986686,0.835719368,0.835719368,0.285467079,-0.000017571711,1.5294327,ARTC02,Loaded,2020-10-21T04:27:00Z,2020-10-21,0.879986686,-0.571304232
ARTC-12,194.4,194.42,194.4184,-3.76980472,-0.0269338534,0.153317609,-1.08874076,-1.45333815,-0.571304232,-0.573351467,0.879986686,0.517436525,48.747,9.62583263,-24.4060175,0.835719368,0.494732884,0.285467079,0.272266673,-2.14054274,0.00875323332,0.00475912248,-0.0244758061,0.00430955477,-11.5909094,-1.20156682,0.879986686,0.835719368,0.835719368,0.285467079,-0.000316508576,1.52671693,ARTC02,Loaded,2020-10-21T04:27:00Z,2020-10-21,0.879986686,-0.571304232
ARTC-12,194.4,194.42,194.4174,-0.760352467,-0.068626643,0.108383895,-0.815774546,-1.01580268,-0.476513916,-0.399517447,0.616285237,0.33926063,48.731,9.77069321,-24.1025834,0.425571073,0.267131488,0.199906392,0.289771134,-3.65536606,0.0340862,0.016970204,0.0128464294,-0.0176107348,-11.9752726,-1.70628257,0.616285237,0.425571073,0.425571073,0.289771134,-0.000512712496,1.52400115,ARTC02,Loaded,2020-10-21T04:27:00Z,2020-10-21,0.616285237,-0.399517447
ARTC-12,194.4,194.42,194.4164,1.27032779,0.221994445,0.199159653,-0.0646738436,0.0799660106,0.189657523,0.239142659,0.159176648,0.254331367,48.715,9.61475549,-24.4060158,0.188424269,0.321599933,0.155181407,0.16723862,-4.79643608,0.0319887422,0.0492002019,0.0153734657,-0.00215716845,-13.6352457,-3.34913867,0.254331367,0.321599933,0.321599933,0.16723862,0.000229107184,1.52128537,ARTC02,Loaded,2020-10-21T04:27:00Z,2020-10-21,0.254331367,0.239142659
ARTC-12,194.4,194.42,194.4199,-1.61264197,0.0288481384,0.0155788849,3.19798139,-0.0343101685,1.62783883,-0.00157619931,0.0327339692,-1.57014256,41.077,0.317065592,-62.9958004,0.564775751,0.519835581,2.61107697,2.60286739,1.23793165,-0.0557705245,-0.0320411953,0.104884407,0.0405773007,-8.91328123,-2.55768674,1.62783883,2.61107697,2.61107697,0.564775751,0.000790592476,-0.222998717,ARTC05,Loaded,2021-03-09T19:51:00Z,2021-03-09,0.0327339692,1.62783883
