BaseCode,SectionBreakStartKM,break_date,last_fail_if_available_otherwise_null,r_date,rul,p_key,partition_col,target
ARTC-11,183.04,2023-07-25,null,2023-05-03,84,ARTC-11_183.04_20m_2023-05-03,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-04,83,ARTC-11_183.04_20m_2023-05-04,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-05,82,ARTC-11_183.04_20m_2023-05-05,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-06,81,ARTC-11_183.04_20m_2023-05-06,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-07,80,ARTC-11_183.04_20m_2023-05-07,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-08,79,ARTC-11_183.04_20m_2023-05-08,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-10,77,ARTC-11_183.04_20m_2023-05-10,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-11,76,ARTC-11_183.04_20m_2023-05-11,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-12,75,ARTC-11_183.04_20m_2023-05-12,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-13,74,ARTC-11_183.04_20m_2023-05-13,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-14,73,ARTC-11_183.04_20m_2023-05-14,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-15,72,ARTC-11_183.04_20m_2023-05-15,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-16,71,ARTC-11_183.04_20m_2023-05-16,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-17,70,ARTC-11_183.04_20m_2023-05-17,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-18,69,ARTC-11_183.04_20m_2023-05-18,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-19,68,ARTC-11_183.04_20m_2023-05-19,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-20,67,ARTC-11_183.04_20m_2023-05-20,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-21,66,ARTC-11_183.04_20m_2023-05-21,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-05-22,65,ARTC-11_183.04_20m_2023-05-22,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-02,54,ARTC-11_183.04_20m_2023-06-02,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-03,53,ARTC-11_183.04_20m_2023-06-03,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-04,52,ARTC-11_183.04_20m_2023-06-04,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-05,51,ARTC-11_183.04_20m_2023-06-05,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-06,50,ARTC-11_183.04_20m_2023-06-06,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-07,49,ARTC-11_183.04_20m_2023-06-07,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-08,48,ARTC-11_183.04_20m_2023-06-08,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-09,47,ARTC-11_183.04_20m_2023-06-09,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-10,46,ARTC-11_183.04_20m_2023-06-10,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-11,45,ARTC-11_183.04_20m_2023-06-11,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-12,44,ARTC-11_183.04_20m_2023-06-12,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-13,43,ARTC-11_183.04_20m_2023-06-13,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-14,42,ARTC-11_183.04_20m_2023-06-14,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-15,41,ARTC-11_183.04_20m_2023-06-15,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-17,39,ARTC-11_183.04_20m_2023-06-17,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-18,38,ARTC-11_183.04_20m_2023-06-18,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-19,37,ARTC-11_183.04_20m_2023-06-19,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-20,36,ARTC-11_183.04_20m_2023-06-20,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-21,35,ARTC-11_183.04_20m_2023-06-21,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-22,34,ARTC-11_183.04_20m_2023-06-22,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-23,33,ARTC-11_183.04_20m_2023-06-23,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-24,32,ARTC-11_183.04_20m_2023-06-24,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-25,31,ARTC-11_183.04_20m_2023-06-25,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-26,30,ARTC-11_183.04_20m_2023-06-26,ARTC-11_183.04,0
ARTC-11,183.04,2023-07-25,null,2023-06-27,29,ARTC-11_183.04_20m_2023-06-27,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-06-28,28,ARTC-11_183.04_20m_2023-06-28,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-06-29,27,ARTC-11_183.04_20m_2023-06-29,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-06-30,26,ARTC-11_183.04_20m_2023-06-30,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-01,25,ARTC-11_183.04_20m_2023-07-01,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-02,24,ARTC-11_183.04_20m_2023-07-02,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-03,23,ARTC-11_183.04_20m_2023-07-03,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-04,22,ARTC-11_183.04_20m_2023-07-04,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-05,21,ARTC-11_183.04_20m_2023-07-05,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-06,20,ARTC-11_183.04_20m_2023-07-06,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-07,19,ARTC-11_183.04_20m_2023-07-07,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-09,17,ARTC-11_183.04_20m_2023-07-09,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-10,16,ARTC-11_183.04_20m_2023-07-10,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-11,15,ARTC-11_183.04_20m_2023-07-11,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-12,14,ARTC-11_183.04_20m_2023-07-12,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-13,13,ARTC-11_183.04_20m_2023-07-13,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-14,12,ARTC-11_183.04_20m_2023-07-14,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-15,11,ARTC-11_183.04_20m_2023-07-15,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-16,10,ARTC-11_183.04_20m_2023-07-16,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-17,9,ARTC-11_183.04_20m_2023-07-17,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-18,8,ARTC-11_183.04_20m_2023-07-18,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-19,7,ARTC-11_183.04_20m_2023-07-19,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-20,6,ARTC-11_183.04_20m_2023-07-20,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-21,5,ARTC-11_183.04_20m_2023-07-21,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-22,4,ARTC-11_183.04_20m_2023-07-22,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-23,3,ARTC-11_183.04_20m_2023-07-23,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-24,2,ARTC-11_183.04_20m_2023-07-24,ARTC-11_183.04,1
ARTC-11,183.04,2023-07-25,null,2023-07-25,1,ARTC-11_183.04_20m_2023-07-25,ARTC-11_183.04,1
ARTC-12,215.7,2023-07-28,null,2023-05-01,89,ARTC-12_215.7_20m_2023-05-01,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-03,87,ARTC-12_215.7_20m_2023-05-03,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-04,86,ARTC-12_215.7_20m_2023-05-04,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-05,85,ARTC-12_215.7_20m_2023-05-05,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-06,84,ARTC-12_215.7_20m_2023-05-06,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-07,83,ARTC-12_215.7_20m_2023-05-07,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-08,82,ARTC-12_215.7_20m_2023-05-08,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-10,80,ARTC-12_215.7_20m_2023-05-10,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-11,79,ARTC-12_215.7_20m_2023-05-11,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-12,78,ARTC-12_215.7_20m_2023-05-12,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-13,77,ARTC-12_215.7_20m_2023-05-13,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-14,76,ARTC-12_215.7_20m_2023-05-14,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-15,75,ARTC-12_215.7_20m_2023-05-15,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-16,74,ARTC-12_215.7_20m_2023-05-16,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-17,73,ARTC-12_215.7_20m_2023-05-17,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-18,72,ARTC-12_215.7_20m_2023-05-18,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-19,71,ARTC-12_215.7_20m_2023-05-19,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-20,70,ARTC-12_215.7_20m_2023-05-20,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-21,69,ARTC-12_215.7_20m_2023-05-21,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-05-22,68,ARTC-12_215.7_20m_2023-05-22,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-02,57,ARTC-12_215.7_20m_2023-06-02,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-03,56,ARTC-12_215.7_20m_2023-06-03,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-04,55,ARTC-12_215.7_20m_2023-06-04,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-05,54,ARTC-12_215.7_20m_2023-06-05,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-06,53,ARTC-12_215.7_20m_2023-06-06,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-07,52,ARTC-12_215.7_20m_2023-06-07,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-08,51,ARTC-12_215.7_20m_2023-06-08,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-09,50,ARTC-12_215.7_20m_2023-06-09,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-10,49,ARTC-12_215.7_20m_2023-06-10,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-11,48,ARTC-12_215.7_20m_2023-06-11,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-12,47,ARTC-12_215.7_20m_2023-06-12,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-13,46,ARTC-12_215.7_20m_2023-06-13,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-14,45,ARTC-12_215.7_20m_2023-06-14,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-15,44,ARTC-12_215.7_20m_2023-06-15,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-16,43,ARTC-12_215.7_20m_2023-06-16,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-17,42,ARTC-12_215.7_20m_2023-06-17,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-18,41,ARTC-12_215.7_20m_2023-06-18,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-19,40,ARTC-12_215.7_20m_2023-06-19,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-20,39,ARTC-12_215.7_20m_2023-06-20,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-21,38,ARTC-12_215.7_20m_2023-06-21,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-22,37,ARTC-12_215.7_20m_2023-06-22,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-23,36,ARTC-12_215.7_20m_2023-06-23,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-24,35,ARTC-12_215.7_20m_2023-06-24,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-25,34,ARTC-12_215.7_20m_2023-06-25,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-26,33,ARTC-12_215.7_20m_2023-06-26,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-27,32,ARTC-12_215.7_20m_2023-06-27,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-28,31,ARTC-12_215.7_20m_2023-06-28,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-29,30,ARTC-12_215.7_20m_2023-06-29,ARTC-12_215.7,0
ARTC-12,215.7,2023-07-28,null,2023-06-30,29,ARTC-12_215.7_20m_2023-06-30,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-01,28,ARTC-12_215.7_20m_2023-07-01,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-02,27,ARTC-12_215.7_20m_2023-07-02,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-03,26,ARTC-12_215.7_20m_2023-07-03,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-04,25,ARTC-12_215.7_20m_2023-07-04,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-05,24,ARTC-12_215.7_20m_2023-07-05,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-06,23,ARTC-12_215.7_20m_2023-07-06,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-07,22,ARTC-12_215.7_20m_2023-07-07,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-09,20,ARTC-12_215.7_20m_2023-07-09,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-10,19,ARTC-12_215.7_20m_2023-07-10,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-11,18,ARTC-12_215.7_20m_2023-07-11,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-12,17,ARTC-12_215.7_20m_2023-07-12,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-13,16,ARTC-12_215.7_20m_2023-07-13,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-14,15,ARTC-12_215.7_20m_2023-07-14,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-15,14,ARTC-12_215.7_20m_2023-07-15,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-16,13,ARTC-12_215.7_20m_2023-07-16,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-17,12,ARTC-12_215.7_20m_2023-07-17,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-18,11,ARTC-12_215.7_20m_2023-07-18,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-19,10,ARTC-12_215.7_20m_2023-07-19,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-20,9,ARTC-12_215.7_20m_2023-07-20,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-21,8,ARTC-12_215.7_20m_2023-07-21,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-22,7,ARTC-12_215.7_20m_2023-07-22,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-23,6,ARTC-12_215.7_20m_2023-07-23,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-24,5,ARTC-12_215.7_20m_2023-07-24,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-25,4,ARTC-12_215.7_20m_2023-07-25,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-26,3,ARTC-12_215.7_20m_2023-07-26,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-27,2,ARTC-12_215.7_20m_2023-07-27,ARTC-12_215.7,1
ARTC-12,215.7,2023-07-28,null,2023-07-28,1,ARTC-12_215.7_20m_2023-07-28,ARTC-12_215.7,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-01,19,ARTC-12_216.3_20m_2023-05-01,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-03,17,ARTC-12_216.3_20m_2023-05-03,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-04,16,ARTC-12_216.3_20m_2023-05-04,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-05,15,ARTC-12_216.3_20m_2023-05-05,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-06,14,ARTC-12_216.3_20m_2023-05-06,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-07,13,ARTC-12_216.3_20m_2023-05-07,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-08,12,ARTC-12_216.3_20m_2023-05-08,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-10,10,ARTC-12_216.3_20m_2023-05-10,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-11,9,ARTC-12_216.3_20m_2023-05-11,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-12,8,ARTC-12_216.3_20m_2023-05-12,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-13,7,ARTC-12_216.3_20m_2023-05-13,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-14,6,ARTC-12_216.3_20m_2023-05-14,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-15,5,ARTC-12_216.3_20m_2023-05-15,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-16,4,ARTC-12_216.3_20m_2023-05-16,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-17,3,ARTC-12_216.3_20m_2023-05-17,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-18,2,ARTC-12_216.3_20m_2023-05-18,ARTC-12_216.3,1
ARTC-12,216.3,2023-05-19,2012-10-05,2023-05-19,1,ARTC-12_216.3_20m_2023-05-19,ARTC-12_216.3,1
ARTC-12,239.08,2023-11-10,null,2023-07-22,112,ARTC-12_239.08_20m_2023-07-22,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-23,111,ARTC-12_239.08_20m_2023-07-23,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-24,110,ARTC-12_239.08_20m_2023-07-24,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-25,109,ARTC-12_239.08_20m_2023-07-25,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-26,108,ARTC-12_239.08_20m_2023-07-26,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-27,107,ARTC-12_239.08_20m_2023-07-27,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-28,106,ARTC-12_239.08_20m_2023-07-28,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-29,105,ARTC-12_239.08_20m_2023-07-29,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-30,104,ARTC-12_239.08_20m_2023-07-30,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-07-31,103,ARTC-12_239.08_20m_2023-07-31,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-01,102,ARTC-12_239.08_20m_2023-08-01,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-02,101,ARTC-12_239.08_20m_2023-08-02,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-03,100,ARTC-12_239.08_20m_2023-08-03,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-04,99,ARTC-12_239.08_20m_2023-08-04,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-08,95,ARTC-12_239.08_20m_2023-08-08,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-09,94,ARTC-12_239.08_20m_2023-08-09,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-10,93,ARTC-12_239.08_20m_2023-08-10,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-11,92,ARTC-12_239.08_20m_2023-08-11,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-12,91,ARTC-12_239.08_20m_2023-08-12,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-13,90,ARTC-12_239.08_20m_2023-08-13,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-14,89,ARTC-12_239.08_20m_2023-08-14,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-15,88,ARTC-12_239.08_20m_2023-08-15,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-16,87,ARTC-12_239.08_20m_2023-08-16,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-17,86,ARTC-12_239.08_20m_2023-08-17,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-18,85,ARTC-12_239.08_20m_2023-08-18,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-19,84,ARTC-12_239.08_20m_2023-08-19,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-20,83,ARTC-12_239.08_20m_2023-08-20,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-21,82,ARTC-12_239.08_20m_2023-08-21,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-22,81,ARTC-12_239.08_20m_2023-08-22,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-23,80,ARTC-12_239.08_20m_2023-08-23,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-24,79,ARTC-12_239.08_20m_2023-08-24,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-25,78,ARTC-12_239.08_20m_2023-08-25,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-26,77,ARTC-12_239.08_20m_2023-08-26,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-27,76,ARTC-12_239.08_20m_2023-08-27,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-28,75,ARTC-12_239.08_20m_2023-08-28,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-29,74,ARTC-12_239.08_20m_2023-08-29,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-30,73,ARTC-12_239.08_20m_2023-08-30,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-08-31,72,ARTC-12_239.08_20m_2023-08-31,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-01,71,ARTC-12_239.08_20m_2023-09-01,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-02,70,ARTC-12_239.08_20m_2023-09-02,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-03,69,ARTC-12_239.08_20m_2023-09-03,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-04,68,ARTC-12_239.08_20m_2023-09-04,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-05,67,ARTC-12_239.08_20m_2023-09-05,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-06,66,ARTC-12_239.08_20m_2023-09-06,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-07,65,ARTC-12_239.08_20m_2023-09-07,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-08,64,ARTC-12_239.08_20m_2023-09-08,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-09,63,ARTC-12_239.08_20m_2023-09-09,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-10,62,ARTC-12_239.08_20m_2023-09-10,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-11,61,ARTC-12_239.08_20m_2023-09-11,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-12,60,ARTC-12_239.08_20m_2023-09-12,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-13,59,ARTC-12_239.08_20m_2023-09-13,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-14,58,ARTC-12_239.08_20m_2023-09-14,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-15,57,ARTC-12_239.08_20m_2023-09-15,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-16,56,ARTC-12_239.08_20m_2023-09-16,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-17,55,ARTC-12_239.08_20m_2023-09-17,ARTC-12_239.08,0
ARTC-12,239.08,2023-11-10,null,2023-09-18,54,ARTC-12_239.08_20m_2023-09-18,ARTC-12_239.08,0
